Log file open, 01/30/23 16:38:15
[2023.01.30-13.51.30:472][802]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.30-13.51.30:505][802]LogAudioMixer: Display: Using Audio Hardware Device Динамики (Realtek(R) Audio)
[2023.01.30-13.51.30:506][802]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.30-13.51.30:506][802]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.30-13.51.30:506][802]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.30-13.51.30:507][802]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=15
[2023.01.30-13.51.30:507][802]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=15
[2023.01.30-13.51.30:508][802]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=15
[2023.01.30-13.51.30:508][802]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=15
[2023.01.30-13.51.30:508][802]LogInit: FAudioDevice initialized.
[2023.01.30-13.51.30:508][802]LogAudio: Display: Audio Device (ID: 15) registered with world 'ThirdPersonMap'.
[2023.01.30-13.51.30:511][802]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.30-13.51.30:512][802]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.01.30-16.51.30
[2023.01.30-13.51.30:512][802]LogWorld: Bringing up level for play took: 0.000972
[2023.01.30-13.51.30:514][802]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.01.30-13.51.30:517][802]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.01.30-13.51.30:517][802]PIE: Server logged in
[2023.01.30-13.51.30:518][802]PIE: Play in editor total start time 0,085 seconds.
[2023.01.30-13.51.32:698][929]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.51.33:431][973]LogBlueprintUserMessages: [BP_Key_C_UAID_902E163FD0D0906101_2013744936] Press F to pick up
[2023.01.30-13.51.34:747][ 52]LogBlueprintUserMessages: [BP_Holder_C_UAID_902E163FD0D0976101_1305899170] Press F to put Key
[2023.01.30-13.51.40:160][374]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.51.40:160][374]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.30-13.51.40:160][374]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.40:161][374]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.40:161][374]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.30-13.51.40:164][374]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.30-13.51.40:168][374]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.40:199][374]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.30-13.51.40:200][374]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.30-13.51.40:201][374]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2023.01.30-13.51.40:247][374]LogUObjectHash: Compacting FUObjectHashTables data took   1.43ms
[2023.01.30-13.51.40:279][375]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.01.30-13.51.46:649][748]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.30-13.51.46:736][748]LogUObjectHash: Compacting FUObjectHashTables data took   1.23ms
[2023.01.30-13.51.46:768][748]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.01.30-13.51.46:800][748]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.01.30-13.51.46:802][748]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/1X/AE8A550JSM8S7TU3BLDMPK
[2023.01.30-13.51.46:803][748]LogSavePackage: Moving '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/AE8A550JSM8S7TU3BLDMPK7F57F3CC47C38D352F3D5D9D222B7394.tmp' to '../../../../../../Games/DoorAndKeys/DoorAndKeys/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/1X/AE8A550JSM8S7TU3BLDMPK.uasset'
[2023.01.30-13.51.46:805][748]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/8/RH/M1GXH81CCHAHPX9CJTNKRR
[2023.01.30-13.51.46:805][748]LogSavePackage: Moving '../../../../../../Games/DoorAndKeys/DoorAndKeys/Saved/M1GXH81CCHAHPX9CJTNKRRE79A49614D043F94519C8AAA84B35375.tmp' to '../../../../../../Games/DoorAndKeys/DoorAndKeys/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/8/RH/M1GXH81CCHAHPX9CJTNKRR.uasset'
[2023.01.30-13.51.46:816][748]LogFileHelpers: InternalPromptForCheckoutAndSave took 167 ms (total: 500 ms)
[2023.01.30-13.51.46:823][748]AssetCheck: New page: Asset Save: multiple assets
[2023.01.30-13.51.46:823][748]LogContentValidation: Display: Validating /Game/ThirdPerson/Blueprints/BP_Holder.BP_Holder_C /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.BP_Holder_C_UAID_902E163FD0D0976101_1305899170
[2023.01.30-13.51.46:823][748]LogContentValidation: Display: Validating /Game/ThirdPerson/Blueprints/BP_Door.BP_Door_C /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.BP_Door_C_UAID_902E163FD0D0876101_1475910351
[2023.01.30-13.51.48:359][838]LogWorldPartition: Actor /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.BP_Key_C_UAID_902E163FD0D0936101_1577287465 is unreachable without properly detaching object /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/7/96/451HR8W29J5M3UJR5H1LR5.PackageMetaData in its package
[2023.01.30-13.51.48:361][838]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.01.30-13.51.48:363][838]LogStall: Shutdown...
[2023.01.30-13.51.48:367][838]LogStall: Shutdown complete.
[2023.01.30-13.51.48:394][838]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.48:394][838]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.48:448][838]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2023.01.30-13.51.48:448][838]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.48:448][838]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.48:501][838]LogSlate: Window 'DoorAndKeys - Unreal Editor' being destroyed
[2023.01.30-13.51.48:581][838]LogUObjectHash: Compacting FUObjectHashTables data took   1.13ms
[2023.01.30-13.51.48:589][839]Cmd: QUIT_EDITOR
[2023.01.30-13.51.48:589][839]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.30-13.51.48:591][839]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.30-13.51.48:591][839]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.30-13.51.48:591][839]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.01.30-13.51.48:592][839]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.48:592][839]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.30-13.51.48:592][839]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.30-13.51.48:592][839]LogStylusInput: Shutting down StylusInput subsystem.
[2023.01.30-13.51.48:592][839]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.30-13.51.49:283][839]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.30-13.51.49:283][839]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.30-13.51.49:283][839]LogAudio: Display: Audio Device unregistered from world 'ThirdPersonMap'.
[2023.01.30-13.51.49:283][839]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.30-13.51.49:285][839]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.30-13.51.49:341][839]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.30-13.51.49:344][839]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.30-13.51.49:344][839]LogExit: Preparing to exit.
[2023.01.30-13.51.49:371][839]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:373][839]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.49:374][839]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.30-13.51.50:275][839]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.50:278][839]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.50:280][839]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.50:281][839]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.30-13.51.50:349][839]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.30-13.51.50:353][839]LogExit: Editor shut down
[2023.01.30-13.51.50:355][839]LogExit: Transaction tracking system shut down
[2023.01.30-13.51.50:446][839]LogExit: Object subsystem successfully closed.
[2023.01.30-13.51.50:451][839]LogShaderCompilers: Display: ================================================
[2023.01.30-13.51.50:451][839]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.30-13.51.50:451][839]LogShaderCompilers: Display: Total job queries 120, among them cache hits 19 (15.83%)
[2023.01.30-13.51.50:451][839]LogShaderCompilers: Display: Tracking 101 distinct input hashes that result in 86 distinct outputs (85.15%)
[2023.01.30-13.51.50:451][839]LogShaderCompilers: Display: RAM used: 0.89 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.05%
[2023.01.30-13.51.50:452][839]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.30-13.51.50:452][839]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.30-13.51.50:452][839]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.30-13.51.50:452][839]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.30-13.51.50:452][839]LogShaderCompilers: Display: ================================================
[2023.01.30-13.51.50:500][839]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.30-13.51.50:506][839]LogVirtualization: UE::Virtualization was shutdown
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module BlueprintGraph (997)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module PlanarCut (969)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module CharacterAI (967)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (965)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (963)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (961)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (959)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WebMMedia (957)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (955)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (953)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (951)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (949)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (947)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (945)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (943)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (941)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (939)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (937)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (935)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (933)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module TakesCore (931)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module TextureAlignMode (929)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module BspMode (927)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module GeometryMode (925)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module WaveTableEditor (923)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (921)
[2023.01.30-13.51.50:532][839]LogModuleManager: Shutting down and abandoning module GooglePADEditor (919)
